City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Mount Isa,AU,2021-10-12 10:17:29,-20.7333,139.5,83.97,45,6,8.05
594,Nhulunbuy,AU,2021-10-12 10:17:29,-12.2333,136.7667,81.21,74,10,5.75
595,Havre,FR,2021-10-12 10:17:30,49.5833,0.3333,58.77,72,75,9.22
596,Njeru,UG,2021-10-12 10:17:30,0.4186,33.1731,78.03,54,85,7.4
597,Dunedin,NZ,2021-10-12 10:17:30,-45.8742,170.5036,47.8,72,100,27.0
598,Pitea,SE,2021-10-12 10:17:31,65.3172,21.4794,48.09,83,100,3.62
599,Progreso,MX,2021-10-12 10:17:31,21.2833,-89.6667,77.11,92,16,7.87
600,Tommot,RU,2021-10-12 10:17:31,58.9564,126.2925,25.36,61,1,9.17
601,Kulhudhuffushi,MV,2021-10-12 10:17:32,6.6221,73.07,82.65,79,70,19.73
602,Camapua,BR,2021-10-12 10:17:32,-19.5314,-54.0439,70.93,84,4,3.94
603,Tulun,RU,2021-10-12 10:17:32,54.5611,100.5792,33.91,87,100,2.86
604,Bay Roberts,CA,2021-10-12 10:17:33,47.5999,-53.2648,45.03,85,73,3.0
605,Mugma,IN,2021-10-12 10:17:33,23.7667,86.7333,90.75,47,21,4.36
606,Lixourion,GR,2021-10-12 10:17:33,38.2019,20.4314,66.2,72,75,12.66
607,Jega,NG,2021-10-12 10:17:34,12.2175,4.3792,93.4,36,100,2.98
608,Ixtapa,MX,2021-10-12 10:17:34,20.7,-105.2,78.22,88,98,1.01
609,Keti Bandar,PK,2021-10-12 10:17:34,24.1447,67.4497,88.48,45,0,9.91
610,Lethem,GY,2021-10-12 10:17:35,3.3803,-59.7968,75.69,82,20,6.64
611,Tabuk,PH,2021-10-12 10:17:35,17.4189,121.4443,76.32,89,100,9.4
612,Udagamandalam,IN,2021-10-12 10:17:35,11.4,76.7,59.13,88,94,4.27
613,Constitucion,CL,2021-10-12 10:17:36,-35.3333,-72.4167,53.01,78,100,7.96
614,Karpathos,GR,2021-10-12 10:17:36,35.507,27.2132,76.96,57,40,18.41
615,Khrebtovaya,RU,2021-10-12 10:17:37,56.7032,104.2494,25.54,57,100,4.56
616,Henties Bay,NA,2021-10-12 10:17:37,-22.116,14.2845,69.17,67,12,11.54
617,Pueblo Nuevo,MX,2021-10-12 10:17:37,23.3833,-105.3833,53.26,93,71,5.19
618,Minab,IR,2021-10-12 10:17:37,27.1467,57.0801,99.9,11,0,5.57
619,Talikota,IN,2021-10-12 10:17:38,16.4833,76.3167,86.16,39,93,8.93
620,San Jeronimo,PE,2021-10-12 10:17:38,-11.9472,-75.2829,47.1,79,6,2.13
621,Waingapu,ID,2021-10-12 10:17:39,-9.6567,120.2641,82.47,61,52,2.71
622,Bali Chak,IN,2021-10-12 10:17:39,22.3667,87.55,90.43,61,89,4.68
623,Marsh Harbour,BS,2021-10-12 10:17:39,26.5412,-77.0636,80.46,68,12,6.89
624,Hervey Bay,AU,2021-10-12 10:17:40,-25.2986,152.8535,73.04,86,54,2.51
625,Yuzhno-Kurilsk,RU,2021-10-12 10:17:40,44.0306,145.8556,51.03,77,1,5.28
626,Bambous Virieux,MU,2021-10-12 10:17:41,-20.3428,57.7575,80.85,61,40,12.66
627,Andenes,NO,2021-10-12 10:16:48,69.3143,16.1194,42.78,65,75,18.41
628,Aksarka,RU,2021-10-12 10:17:41,66.5606,67.7975,30.58,79,100,10.09
629,Pemangkat,ID,2021-10-12 10:17:42,1.1667,108.9667,84.11,75,82,14.79
630,Talavera De La Reina,ES,2021-10-12 10:17:42,39.9635,-4.8308,68.61,57,64,10.4
631,Biltine,TD,2021-10-12 10:17:42,14.5333,20.9167,99.59,12,88,17.25
632,San Cristobal,VE,2021-10-12 10:17:43,7.7669,-72.225,69.98,93,52,1.77
633,Ifakara,TZ,2021-10-12 10:17:43,-8.1333,36.6833,91.72,34,85,5.77
634,Warmbad,NA,2021-10-12 10:17:43,-28.45,18.7333,97.61,10,100,17.38
635,Mancio Lima,BR,2021-10-12 10:17:44,-7.6142,-72.8958,72.75,92,54,1.86
636,Zhezkazgan,KZ,2021-10-12 10:17:44,47.8043,67.7144,45.7,27,2,3.04
637,Tubajon,PH,2021-10-12 10:17:44,10.3317,125.5619,81.27,79,100,7.23
638,Sagua La Grande,CU,2021-10-12 10:17:45,22.8067,-80.0756,70.79,89,3,4.54
639,Kupang,ID,2021-10-12 10:17:45,-10.1667,123.5833,81.09,70,63,9.04
640,Maku,IR,2021-10-12 10:17:45,39.2911,44.4521,69.15,24,14,6.2
641,Husavik,IS,2021-10-12 10:17:46,66.0449,-17.3389,26.51,71,54,9.37
642,Vvedenskoye,RU,2021-10-12 10:17:46,55.4753,65.0847,50.0,71,97,8.28
643,Ukiah,US,2021-10-12 10:17:46,39.1502,-123.2078,48.63,74,1,4.61
644,Fuerte Olimpo,PY,2021-10-12 10:17:47,-21.0415,-57.8738,72.68,90,0,2.68
645,Yaan,NG,2021-10-12 10:17:47,7.3833,8.5667,85.55,66,100,5.3
646,Acapetahua,MX,2021-10-12 10:17:47,15.2833,-92.7,78.8,90,87,3.13
647,Ornskoldsvik,SE,2021-10-12 10:17:48,63.2909,18.7153,48.02,71,90,10.36
648,Basco,PH,2021-10-12 10:17:48,20.4487,121.9702,84.33,86,100,29.15
649,Kanniyakumari,IN,2021-10-12 10:17:48,8.0833,77.5667,81.12,76,99,18.45
650,Brae,GB,2021-10-12 10:17:49,60.3964,-1.353,48.11,67,100,8.97
651,Bilma,NE,2021-10-12 10:17:49,18.6853,12.9164,97.32,5,62,10.78
652,Mareeba,AU,2021-10-12 10:17:49,-17.0,145.4333,72.32,85,78,3.76
653,Camana,PE,2021-10-12 10:17:50,-16.6228,-72.7111,62.24,85,100,7.38
654,Champerico,GT,2021-10-12 10:17:50,14.3,-91.9167,79.36,88,9,6.31
655,Palmer,US,2021-10-12 10:17:51,42.1584,-72.3287,55.56,79,90,0.0
656,Toora-Khem,RU,2021-10-12 10:17:51,52.4675,96.11,37.26,93,100,1.92
657,Bumba,CD,2021-10-12 10:17:51,2.1833,22.4667,74.66,88,100,2.77
658,Trat,TH,2021-10-12 10:17:52,12.5,102.5,81.99,98,100,7.2
659,Vila Franca Do Campo,PT,2021-10-12 10:17:03,37.7167,-25.4333,72.01,84,100,5.28
660,Windhoek,NA,2021-10-12 10:15:49,-22.5594,17.0832,88.29,14,0,4.61
661,Banos,EC,2021-10-12 10:16:13,-1.4,-78.4167,56.05,91,90,1.03
662,Gwanda,ZW,2021-10-12 10:17:52,-20.9333,29.0,79.25,14,0,8.68
663,Shakawe,BW,2021-10-12 10:17:53,-18.3667,21.85,90.99,18,0,9.37
664,Loandjili,CG,2021-10-12 10:17:53,-4.7561,11.8578,79.57,79,100,8.3
665,Umm Lajj,SA,2021-10-12 10:17:53,25.0213,37.2685,89.62,51,0,9.48
666,Ginir,ET,2021-10-12 10:17:54,7.1333,40.7,70.57,57,98,6.64
667,Maposeni,TZ,2021-10-12 10:17:54,-10.5833,35.4,75.31,51,99,7.54
668,Vlore,AL,2021-10-12 10:17:54,40.4667,19.4897,64.4,60,31,8.28
